
/media/nas_mount/Ritwik/subtask1_finetuning/bengali_english_train/segmented_audios/497399_G4BmhpgaT8Jr6lPg_0081.wav	112000
/media/nas_mount/Ritwik/subtask1_finetuning/bengali_english_train/segmented_audios/233198_t3d8KWhJi1KmT0VO_0031.wav	80000
/media/nas_mount/Ritwik/subtask1_finetuning/bengali_english_train/segmented_audios/168774_J6cuwfnY4vHA78xK_0067.wav	96000
/media/nas_mount/Ritwik/subtask1_finetuning/bengali_english_train/segmented_audios/506263_HlDfKC6d4sWIm3Z4_0136.wav	64000
/media/nas_mount/Ritwik/subtask1_finetuning/bengali_english_train/segmented_audios/875268_7jrkhQmWtNhs8gTe_0042.wav	80000
/media/nas_mount/Ritwik/subtask1_finetuning/bengali_english_train/segmented_audios/806374_VPJzcOqO8VZpL6f8_0028.wav	128000
/media/nas_mount/Ritwik/subtask1_finetuning/bengali_english_train/segmented_audios/569052_iTTeBEhQfTXtVowO_0038.wav	64000
/media/nas_mount/Ritwik/subtask1_finetuning/bengali_english_train/segmented_audios/322851_KxWDBG12tb3EVMJw_0004.wav	80000
/media/nas_mount/Ritwik/subtask1_finetuning/bengali_english_train/segmented_audios/281492_rVVcYC1mKYzbqBRV_0086.wav	144000
/media/nas_mount/Ritwik/subtask1_finetuning/bengali_english_train/segmented_audios/418626_YC6dYQ4hSgV4Q7nZ_0035.wav	96000
/media/nas_mount/Ritwik/subtask1_finetuning/bengali_english_train/segmented_audios/536146_wjpfN65M1Tyqo8X8_0062.wav	80000
/media/nas_mount/Ritwik/subtask1_finetuning/bengali_english_train/segmented_audios/462332_0tdhDtgHMZZj1VRb_0045.wav	64000
/media/nas_mount/Ritwik/subtask1_finetuning/bengali_english_train/segmented_audios/410970_p3OKRCXa5mWMKdYA_0031.wav	48000
/media/nas_mount/Ritwik/subtask1_finetuning/bengali_english_train/segmented_audios/472009_p8GmbuRhe3t30l8v_0079.wav	112000
/media/nas_mount/Ritwik/subtask1_finetuning/bengali_english_train/segmented_audios/833438_v9thrwIWx4bMLLmj_0023.wav	96000
/media/nas_mount/Ritwik/subtask1_finetuning/bengali_english_train/segmented_audios/658333_fg953sXStTDQuStM_0044.wav	64000
/media/nas_mount/Ritwik/subtask1_finetuning/bengali_english_train/segmented_audios/490167_WonfTmg8lbnrVfGz_0035.wav	80000
/media/nas_mount/Ritwik/subtask1_finetuning/bengali_english_train/segmented_audios/675854_qzUQdJlycG8SQZHB_0022.wav	64000
/media/nas_mount/Ritwik/subtask1_finetuning/bengali_english_train/segmented_audios/374323_yVKeyN0FtNXlKl6h_0077.wav	64000
/media/nas_mount/Ritwik/subtask1_finetuning/bengali_english_train/segmented_audios/358697_UdrZe2pC7WHiEdaY_0049.wav	80000
/media/nas_mount/Ritwik/subtask1_finetuning/bengali_english_train/segmented_audios/421155_GOrkFP4UvTh2nQ0Z_0065.wav	112000
/media/nas_mount/Ritwik/subtask1_finetuning/bengali_english_train/segmented_audios/864569_0CVZP4TylmCcx9qK_0049.wav	384000
/media/nas_mount/Ritwik/subtask1_finetuning/bengali_english_train/segmented_audios/279371_QUB0yi5cnKNAUlJr_0052.wav	96000
/media/nas_mount/Ritwik/subtask1_finetuning/bengali_english_train/segmented_audios/793357_dqgYZOHmwmsedy8u_0004.wav	32000
/media/nas_mount/Ritwik/subtask1_finetuning/bengali_english_train/segmented_audios/906782_LQPwopsvecWlTM4S_0049.wav	144000
/media/nas_mount/Ritwik/subtask1_finetuning/bengali_english_train/segmented_audios/335801_Kvr2GOGOtIsYVx4b_0056.wav	272000
/media/nas_mount/Ritwik/subtask1_finetuning/bengali_english_train/segmented_audios/556171_f8Dbe7jv14UwrjTb_0038.wav	128000
/media/nas_mount/Ritwik/subtask1_finetuning/bengali_english_train/segmented_audios/245058_Il8v7bnQ97ZK2FDI_0003.wav	112000
/media/nas_mount/Ritwik/subtask1_finetuning/bengali_english_train/segmented_audios/733065_12CKIuJ1b8zWu6tX_0069.wav	48000
/media/nas_mount/Ritwik/subtask1_finetuning/bengali_english_train/segmented_audios/587712_mzIezAejZbUCbWnX_0049.wav	176000
/media/nas_mount/Ritwik/subtask1_finetuning/bengali_english_train/segmented_audios/874457_WhuDK57gVPaJnZdI_0002.wav	32000
/media/nas_mount/Ritwik/subtask1_finetuning/bengali_english_train/segmented_audios/584862_eEF5MJ5l4Ik2QWWL_0126.wav	32000
/media/nas_mount/Ritwik/subtask1_finetuning/bengali_english_train/segmented_audios/490167_WonfTmg8lbnrVfGz_0051.wav	64000
/media/nas_mount/Ritwik/subtask1_finetuning/bengali_english_train/segmented_audios/800609_UBJcMeGvA5ACnch2_0023.wav	64000
/media/nas_mount/Ritwik/subtask1_finetuning/bengali_english_train/segmented_audios/940660_S4LNiboAHnEWFjfx_0016.wav	64000
/media/nas_mount/Ritwik/subtask1_finetuning/bengali_english_train/segmented_audios/147556_3OXFmxybFbDFwUOJ_0030.wav	64000
/media/nas_mount/Ritwik/subtask1_finetuning/bengali_english_train/segmented_audios/549595_YknX5gdoTLDvYRyV_0037.wav	240000
/media/nas_mount/Ritwik/subtask1_finetuning/bengali_english_train/segmented_audios/669043_vdevVfId373fIijP_0061.wav	96000
/media/nas_mount/Ritwik/subtask1_finetuning/bengali_english_train/segmented_audios/694767_wP9GcykM2wRSAlHz_0113.wav	112000
/media/nas_mount/Ritwik/subtask1_finetuning/bengali_english_train/segmented_audios/987738_9OqWVc4sHPh0bysB_0044.wav	96000
/media/nas_mount/Ritwik/subtask1_finetuning/bengali_english_train/segmented_audios/885636_Pkcppk0xv3RMPZwG_0060.wav	48000
/media/nas_mount/Ritwik/subtask1_finetuning/bengali_english_train/segmented_audios/482037_FDbzsOo6bc8Q5ySu_0067.wav	128000
/media/nas_mount/Ritwik/subtask1_finetuning/bengali_english_train/segmented_audios/279371_QUB0yi5cnKNAUlJr_0048.wav	48000
/media/nas_mount/Ritwik/subtask1_finetuning/bengali_english_train/segmented_audios/422319_8PwWHwejey9O0n2j_0032.wav	80000
/media/nas_mount/Ritwik/subtask1_finetuning/bengali_english_train/segmented_audios/643564_NftCi4EmCUnajq27_0085.wav	80000
/media/nas_mount/Ritwik/subtask1_finetuning/bengali_english_train/segmented_audios/173159_lmsVBclvspEDo2iw_0074.wav	32000
/media/nas_mount/Ritwik/subtask1_finetuning/bengali_english_train/segmented_audios/497399_G4BmhpgaT8Jr6lPg_0017.wav	80000
/media/nas_mount/Ritwik/subtask1_finetuning/bengali_english_train/segmented_audios/733065_12CKIuJ1b8zWu6tX_0029.wav	80000
/media/nas_mount/Ritwik/subtask1_finetuning/bengali_english_train/segmented_audios/390028_8yZU9euez57QoPun_0018.wav	80000
/media/nas_mount/Ritwik/subtask1_finetuning/bengali_english_train/segmented_audios/123839_2GaIMV0xbw9vdWyW_0019.wav	96000
/media/nas_mount/Ritwik/subtask1_finetuning/bengali_english_train/segmented_audios/675854_qzUQdJlycG8SQZHB_0024.wav	112000
/media/nas_mount/Ritwik/subtask1_finetuning/bengali_english_train/segmented_audios/513988_x6LwFRMdp9wLpdLY_0031.wav	32000
/media/nas_mount/Ritwik/subtask1_finetuning/bengali_english_train/segmented_audios/280675_mDuQwpCcCoC6oFOj_0000.wav	112000
/media/nas_mount/Ritwik/subtask1_finetuning/bengali_english_train/segmented_audios/675854_qzUQdJlycG8SQZHB_0033.wav	64000
/media/nas_mount/Ritwik/subtask1_finetuning/bengali_english_train/segmented_audios/230898_dxPp99XcmTOYxbog_0010.wav	128000
/media/nas_mount/Ritwik/subtask1_finetuning/bengali_english_train/segmented_audios/298433_WOCK4BfNH2DyMUrR_0089.wav	64000
/media/nas_mount/Ritwik/subtask1_finetuning/bengali_english_train/segmented_audios/106914_LwjnehmIuyUu77iF_0013.wav	144000
/media/nas_mount/Ritwik/subtask1_finetuning/bengali_english_train/segmented_audios/653959_cD1sfMsgQlW9Qybr_0113.wav	48000
/media/nas_mount/Ritwik/subtask1_finetuning/bengali_english_train/segmented_audios/420418_ptGn4h1bpuzAsX4j_0024.wav	80000
/media/nas_mount/Ritwik/subtask1_finetuning/bengali_english_train/segmented_audios/876415_SL6FxY64cQDQJ5C1_0001.wav	112000
/media/nas_mount/Ritwik/subtask1_finetuning/bengali_english_train/segmented_audios/727385_ScO2sMMfDhEQp5L8_0029.wav	48000
/media/nas_mount/Ritwik/subtask1_finetuning/bengali_english_train/segmented_audios/140590_MEFnlK3jDqIQGetw_0061.wav	128000
/media/nas_mount/Ritwik/subtask1_finetuning/bengali_english_train/segmented_audios/398865_guLNrrSkACHxR166_0060.wav	96000
/media/nas_mount/Ritwik/subtask1_finetuning/bengali_english_train/segmented_audios/279371_QUB0yi5cnKNAUlJr_0083.wav	80000
/media/nas_mount/Ritwik/subtask1_finetuning/bengali_english_train/segmented_audios/604111_HysxErR84L3w4b39_0119.wav	64000
/media/nas_mount/Ritwik/subtask1_finetuning/bengali_english_train/segmented_audios/858268_Zy39RW5sB47dGVqy_0075.wav	80000
/media/nas_mount/Ritwik/subtask1_finetuning/bengali_english_train/segmented_audios/211399_GGOR9j1oKnTzEcKO_0035.wav	48000
/media/nas_mount/Ritwik/subtask1_finetuning/bengali_english_train/segmented_audios/908010_4PQmq8ofnVS4mgsy_0128.wav	64000
/media/nas_mount/Ritwik/subtask1_finetuning/bengali_english_train/segmented_audios/140590_MEFnlK3jDqIQGetw_0058.wav	96000
/media/nas_mount/Ritwik/subtask1_finetuning/bengali_english_train/segmented_audios/482337_58KVWmy7Ihyh2sEv_0028.wav	64000
/media/nas_mount/Ritwik/subtask1_finetuning/bengali_english_train/segmented_audios/764473_1brNyp4dYeE2ZX6i_0024.wav	368000
/media/nas_mount/Ritwik/subtask1_finetuning/bengali_english_train/segmented_audios/404397_ok9RcAqXnEnDU8TE_0064.wav	32000
/media/nas_mount/Ritwik/subtask1_finetuning/bengali_english_train/segmented_audios/760918_yTbjwMNMDu4Msi6D_0040.wav	80000
/media/nas_mount/Ritwik/subtask1_finetuning/bengali_english_train/segmented_audios/140590_MEFnlK3jDqIQGetw_0002.wav	96000
/media/nas_mount/Ritwik/subtask1_finetuning/bengali_english_train/segmented_audios/970331_Uv31hwe9jP2nxvKr_0090.wav	96000
/media/nas_mount/Ritwik/subtask1_finetuning/bengali_english_train/segmented_audios/916516_lyzUtv9ibdXERw4B_0021.wav	64000
/media/nas_mount/Ritwik/subtask1_finetuning/bengali_english_train/segmented_audios/497399_G4BmhpgaT8Jr6lPg_0003.wav	80000
/media/nas_mount/Ritwik/subtask1_finetuning/bengali_english_train/segmented_audios/420418_ptGn4h1bpuzAsX4j_0043.wav	208000
/media/nas_mount/Ritwik/subtask1_finetuning/bengali_english_train/segmented_audios/257409_IEVJv3ijKMbKQeT9_0014.wav	80000
/media/nas_mount/Ritwik/subtask1_finetuning/bengali_english_train/segmented_audios/342297_5q79uVInqs6oJ7N0_0025.wav	112000
/media/nas_mount/Ritwik/subtask1_finetuning/bengali_english_train/segmented_audios/546009_aSSDIW8vX3pBkOhP_0080.wav	48000
/media/nas_mount/Ritwik/subtask1_finetuning/bengali_english_train/segmented_audios/132711_5LAGsVOZGe32N2UP_0063.wav	80800
/media/nas_mount/Ritwik/subtask1_finetuning/bengali_english_train/segmented_audios/668823_BbZQn50RhaTnhpKh_0028.wav	144000
/media/nas_mount/Ritwik/subtask1_finetuning/bengali_english_train/segmented_audios/342297_5q79uVInqs6oJ7N0_0125.wav	32000
/media/nas_mount/Ritwik/subtask1_finetuning/bengali_english_train/segmented_audios/196515_q9CUugl8rtrbg7al_0097.wav	64000
/media/nas_mount/Ritwik/subtask1_finetuning/bengali_english_train/segmented_audios/861454_RmYbWoGqeonYWXfD_0048.wav	48000
/media/nas_mount/Ritwik/subtask1_finetuning/bengali_english_train/segmented_audios/780700_6n17sv963fRjcKlQ_0031.wav	64000
/media/nas_mount/Ritwik/subtask1_finetuning/bengali_english_train/segmented_audios/142666_klTkrCM07iY0FqM1_0005.wav	64000
/media/nas_mount/Ritwik/subtask1_finetuning/bengali_english_train/segmented_audios/978491_f1kZfoSiZCk4N4Hx_0056.wav	96000
/media/nas_mount/Ritwik/subtask1_finetuning/bengali_english_train/segmented_audios/806374_VPJzcOqO8VZpL6f8_0004.wav	192000
/media/nas_mount/Ritwik/subtask1_finetuning/bengali_english_train/segmented_audios/840238_S7z3SdthK3tEmFhB_0067.wav	32000
/media/nas_mount/Ritwik/subtask1_finetuning/bengali_english_train/segmented_audios/172699_qQtm4ooMU0h2DZDv_0023.wav	48000
/media/nas_mount/Ritwik/subtask1_finetuning/bengali_english_train/segmented_audios/140590_MEFnlK3jDqIQGetw_0086.wav	48000
/media/nas_mount/Ritwik/subtask1_finetuning/bengali_english_train/segmented_audios/617195_9s0a7x0MwS4ICl53_0081.wav	80000
/media/nas_mount/Ritwik/subtask1_finetuning/bengali_english_train/segmented_audios/445998_PgMiEzliNMV0ScCl_0055.wav	144000
/media/nas_mount/Ritwik/subtask1_finetuning/bengali_english_train/segmented_audios/643267_2ydQMRAcrk0rQdnU_0047.wav	64000
/media/nas_mount/Ritwik/subtask1_finetuning/bengali_english_train/segmented_audios/908336_PJ9HKSrhovqKAkje_0003.wav	128000
/media/nas_mount/Ritwik/subtask1_finetuning/bengali_english_train/segmented_audios/143618_sqDMkVD7GMPTz3Lm_0164.wav	112000
/media/nas_mount/Ritwik/subtask1_finetuning/bengali_english_train/segmented_audios/219815_jq99NLfsX8GAD4tN_0023.wav	112000
/media/nas_mount/Ritwik/subtask1_finetuning/bengali_english_train/segmented_audios/398865_guLNrrSkACHxR166_0053.wav	288000
/media/nas_mount/Ritwik/subtask1_finetuning/bengali_english_train/segmented_audios/123839_2GaIMV0xbw9vdWyW_0061.wav	80000
/media/nas_mount/Ritwik/subtask1_finetuning/bengali_english_train/segmented_audios/760918_yTbjwMNMDu4Msi6D_0098.wav	64000
/media/nas_mount/Ritwik/subtask1_finetuning/bengali_english_train/segmented_audios/669043_vdevVfId373fIijP_0028.wav	80000
/media/nas_mount/Ritwik/subtask1_finetuning/bengali_english_train/segmented_audios/521394_37L9GeUA4spo2jAY_0058.wav	128000
/media/nas_mount/Ritwik/subtask1_finetuning/bengali_english_train/segmented_audios/135574_VOw7rivtp9274xr0_0042.wav	64000
/media/nas_mount/Ritwik/subtask1_finetuning/bengali_english_train/segmented_audios/219495_WxFMRaDCrXzkgOKH_0075.wav	192000
/media/nas_mount/Ritwik/subtask1_finetuning/bengali_english_train/segmented_audios/103277_EZTr6oOssv22fR3n_0005.wav	160000
/media/nas_mount/Ritwik/subtask1_finetuning/bengali_english_train/segmented_audios/801526_sOSXlZDT8lgLiMlD_0020.wav	112000
/media/nas_mount/Ritwik/subtask1_finetuning/bengali_english_train/segmented_audios/788562_yQxgPVL8vGoWfXx7_0026.wav	192000
/media/nas_mount/Ritwik/subtask1_finetuning/bengali_english_train/segmented_audios/550510_SGI3DyRWoDZaP5hY_0106.wav	96000
/media/nas_mount/Ritwik/subtask1_finetuning/bengali_english_train/segmented_audios/482337_58KVWmy7Ihyh2sEv_0064.wav	96000
/media/nas_mount/Ritwik/subtask1_finetuning/bengali_english_train/segmented_audios/833776_sGFsUv0jKKnBuG1u_0058.wav	112000
/media/nas_mount/Ritwik/subtask1_finetuning/bengali_english_train/segmented_audios/916516_lyzUtv9ibdXERw4B_0058.wav	160000
/media/nas_mount/Ritwik/subtask1_finetuning/bengali_english_train/segmented_audios/587712_mzIezAejZbUCbWnX_0026.wav	64000
/media/nas_mount/Ritwik/subtask1_finetuning/bengali_english_train/segmented_audios/185751_XedoDeZwempq7npF_0049.wav	32000
/media/nas_mount/Ritwik/subtask1_finetuning/bengali_english_train/segmented_audios/488419_31zaJvnscgV26rrJ_0120.wav	128000
/media/nas_mount/Ritwik/subtask1_finetuning/bengali_english_train/segmented_audios/772385_pLqBh6TOnDBzsXds_0046.wav	112000
/media/nas_mount/Ritwik/subtask1_finetuning/bengali_english_train/segmented_audios/906782_LQPwopsvecWlTM4S_0066.wav	64000
/media/nas_mount/Ritwik/subtask1_finetuning/bengali_english_train/segmented_audios/694892_RfKK46X41AhmjoZY_0021.wav	112000
/media/nas_mount/Ritwik/subtask1_finetuning/bengali_english_train/segmented_audios/717408_qXnONU0muOD5AkFQ_0016.wav	96000
/media/nas_mount/Ritwik/subtask1_finetuning/bengali_english_train/segmented_audios/159549_pKkuBTijLlCOqvnJ_0155.wav	48000
/media/nas_mount/Ritwik/subtask1_finetuning/bengali_english_train/segmented_audios/789249_R5MlxeDXDSMFh77n_0037.wav	112000
/media/nas_mount/Ritwik/subtask1_finetuning/bengali_english_train/segmented_audios/765581_5TE6QCgPYVqJBVdL_0002.wav	112000
/media/nas_mount/Ritwik/subtask1_finetuning/bengali_english_train/segmented_audios/434455_C9TRdl7ttp4kPWhK_0010.wav	112000
/media/nas_mount/Ritwik/subtask1_finetuning/bengali_english_train/segmented_audios/535793_bhDcZX9uEs3qbFPb_0118.wav	32000
/media/nas_mount/Ritwik/subtask1_finetuning/bengali_english_train/segmented_audios/364575_NHFzobAwakzxzwB6_0078.wav	112000
/media/nas_mount/Ritwik/subtask1_finetuning/bengali_english_train/segmented_audios/697582_uNImdrVqhevUaVrF_0052.wav	112000
/media/nas_mount/Ritwik/subtask1_finetuning/bengali_english_train/segmented_audios/471115_h4ovsSbegy5ormja_0020.wav	112000
/media/nas_mount/Ritwik/subtask1_finetuning/bengali_english_train/segmented_audios/132711_5LAGsVOZGe32N2UP_0034.wav	208000
/media/nas_mount/Ritwik/subtask1_finetuning/bengali_english_train/segmented_audios/623635_ovQszukY5BIJB5G6_0029.wav	144000
/media/nas_mount/Ritwik/subtask1_finetuning/bengali_english_train/segmented_audios/617195_9s0a7x0MwS4ICl53_0034.wav	160000
/media/nas_mount/Ritwik/subtask1_finetuning/bengali_english_train/segmented_audios/675854_qzUQdJlycG8SQZHB_0105.wav	96000
/media/nas_mount/Ritwik/subtask1_finetuning/bengali_english_train/segmented_audios/694892_RfKK46X41AhmjoZY_0053.wav	32000
/media/nas_mount/Ritwik/subtask1_finetuning/bengali_english_train/segmented_audios/556171_f8Dbe7jv14UwrjTb_0089.wav	192000
/media/nas_mount/Ritwik/subtask1_finetuning/bengali_english_train/segmented_audios/550510_SGI3DyRWoDZaP5hY_0067.wav	64000
/media/nas_mount/Ritwik/subtask1_finetuning/bengali_english_train/segmented_audios/106914_LwjnehmIuyUu77iF_0040.wav	96000
/media/nas_mount/Ritwik/subtask1_finetuning/bengali_english_train/segmented_audios/209586_VLj8UPktLuSYh6dW_0008.wav	96000
/media/nas_mount/Ritwik/subtask1_finetuning/bengali_english_train/segmented_audios/228593_dFKd2cOgWzoQs1fD_0010.wav	64000
/media/nas_mount/Ritwik/subtask1_finetuning/bengali_english_train/segmented_audios/793357_dqgYZOHmwmsedy8u_0072.wav	64000
/media/nas_mount/Ritwik/subtask1_finetuning/bengali_english_train/segmented_audios/488419_31zaJvnscgV26rrJ_0101.wav	128000
/media/nas_mount/Ritwik/subtask1_finetuning/bengali_english_train/segmented_audios/944636_Vz8XwHcQgd0WnKC2_0053.wav	64000
/media/nas_mount/Ritwik/subtask1_finetuning/bengali_english_train/segmented_audios/683282_R5O4k3s8mgHIsCfH_0003.wav	192000
/media/nas_mount/Ritwik/subtask1_finetuning/bengali_english_train/segmented_audios/504390_lEn7NrnnniJ4dLgy_0018.wav	368000
/media/nas_mount/Ritwik/subtask1_finetuning/bengali_english_train/segmented_audios/865364_gni4mefF6IIWA1kV_0061.wav	256000
/media/nas_mount/Ritwik/subtask1_finetuning/bengali_english_train/segmented_audios/754031_dHnYHCpEkvxe1Cxb_0002.wav	192000
/media/nas_mount/Ritwik/subtask1_finetuning/bengali_english_train/segmented_audios/793357_dqgYZOHmwmsedy8u_0013.wav	48000
/media/nas_mount/Ritwik/subtask1_finetuning/bengali_english_train/segmented_audios/569052_iTTeBEhQfTXtVowO_0024.wav	96000
/media/nas_mount/Ritwik/subtask1_finetuning/bengali_english_train/segmented_audios/876415_SL6FxY64cQDQJ5C1_0028.wav	96000
/media/nas_mount/Ritwik/subtask1_finetuning/bengali_english_train/segmented_audios/594577_zbtN6lnxcMB7rlog_0069.wav	64000
/media/nas_mount/Ritwik/subtask1_finetuning/bengali_english_train/segmented_audios/211399_GGOR9j1oKnTzEcKO_0062.wav	64000
/media/nas_mount/Ritwik/subtask1_finetuning/bengali_english_train/segmented_audios/140590_MEFnlK3jDqIQGetw_0095.wav	112000
/media/nas_mount/Ritwik/subtask1_finetuning/bengali_english_train/segmented_audios/593008_kjRiYuDtywQE1HuD_0057.wav	32000
/media/nas_mount/Ritwik/subtask1_finetuning/bengali_english_train/segmented_audios/669043_vdevVfId373fIijP_0032.wav	48000
/media/nas_mount/Ritwik/subtask1_finetuning/bengali_english_train/segmented_audios/277440_gH0GoyyGN58UCoMv_0000.wav	96000
/media/nas_mount/Ritwik/subtask1_finetuning/bengali_english_train/segmented_audios/147185_Skyyank5Re368LEh_0089.wav	64000
/media/nas_mount/Ritwik/subtask1_finetuning/bengali_english_train/segmented_audios/785662_ChbquAfRz9q1FTDK_0070.wav	96000
/media/nas_mount/Ritwik/subtask1_finetuning/bengali_english_train/segmented_audios/609353_Vgc2ORoI24p9GMKt_0096.wav	32000
/media/nas_mount/Ritwik/subtask1_finetuning/bengali_english_train/segmented_audios/718720_DhpnLeiIcdRteDbW_0100.wav	112000
/media/nas_mount/Ritwik/subtask1_finetuning/bengali_english_train/segmented_audios/876415_SL6FxY64cQDQJ5C1_0020.wav	48000
/media/nas_mount/Ritwik/subtask1_finetuning/bengali_english_train/segmented_audios/365575_m86pUKd0xInwUhbQ_0046.wav	272000
/media/nas_mount/Ritwik/subtask1_finetuning/bengali_english_train/segmented_audios/519449_tQOhET5bSFUnsVax_0047.wav	32000
/media/nas_mount/Ritwik/subtask1_finetuning/bengali_english_train/segmented_audios/143618_sqDMkVD7GMPTz3Lm_0014.wav	80000
/media/nas_mount/Ritwik/subtask1_finetuning/bengali_english_train/segmented_audios/768149_eheqgHBRQa803k4Z_0014.wav	128000
/media/nas_mount/Ritwik/subtask1_finetuning/bengali_english_train/segmented_audios/669043_vdevVfId373fIijP_0087.wav	160000
/media/nas_mount/Ritwik/subtask1_finetuning/bengali_english_train/segmented_audios/374323_yVKeyN0FtNXlKl6h_0034.wav	64000
/media/nas_mount/Ritwik/subtask1_finetuning/bengali_english_train/segmented_audios/349451_5LDdyMg2k2nHl9k1_0039.wav	80000
/media/nas_mount/Ritwik/subtask1_finetuning/bengali_english_train/segmented_audios/445998_PgMiEzliNMV0ScCl_0090.wav	80000
/media/nas_mount/Ritwik/subtask1_finetuning/bengali_english_train/segmented_audios/841755_Sk9TMqbvMlpBgWl6_0016.wav	128000
/media/nas_mount/Ritwik/subtask1_finetuning/bengali_english_train/segmented_audios/944875_Vf54Gt6OhK5CLXBX_0018.wav	192000
/media/nas_mount/Ritwik/subtask1_finetuning/bengali_english_train/segmented_audios/521394_37L9GeUA4spo2jAY_0122.wav	48000
/media/nas_mount/Ritwik/subtask1_finetuning/bengali_english_train/segmented_audios/397367_24Ty38D87v4xon48_0020.wav	80000
/media/nas_mount/Ritwik/subtask1_finetuning/bengali_english_train/segmented_audios/556171_f8Dbe7jv14UwrjTb_0002.wav	224000
/media/nas_mount/Ritwik/subtask1_finetuning/bengali_english_train/segmented_audios/945412_CHdpFxjiZsk1jDuj_0011.wav	96000
/media/nas_mount/Ritwik/subtask1_finetuning/bengali_english_train/segmented_audios/940660_S4LNiboAHnEWFjfx_0066.wav	48000
/media/nas_mount/Ritwik/subtask1_finetuning/bengali_english_train/segmented_audios/643267_2ydQMRAcrk0rQdnU_0051.wav	176000
/media/nas_mount/Ritwik/subtask1_finetuning/bengali_english_train/segmented_audios/123839_2GaIMV0xbw9vdWyW_0065.wav	144000
/media/nas_mount/Ritwik/subtask1_finetuning/bengali_english_train/segmented_audios/857165_q7S6JGZtUMmVPj9Z_0048.wav	48000
/media/nas_mount/Ritwik/subtask1_finetuning/bengali_english_train/segmented_audios/948764_PAgBGAcs9CXMPGnC_0056.wav	64000
/media/nas_mount/Ritwik/subtask1_finetuning/bengali_english_train/segmented_audios/150399_An1HC1VHUR1pcqsT_0063.wav	160000
/media/nas_mount/Ritwik/subtask1_finetuning/bengali_english_train/segmented_audios/866116_FrnhhMW7Bbxa3OvN_0013.wav	176000
/media/nas_mount/Ritwik/subtask1_finetuning/bengali_english_train/segmented_audios/700267_2sGD4ltNLqLPpVMZ_0087.wav	80000
/media/nas_mount/Ritwik/subtask1_finetuning/bengali_english_train/segmented_audios/362996_T8FDo8oECPC6VOmN_0005.wav	80000
/media/nas_mount/Ritwik/subtask1_finetuning/bengali_english_train/segmented_audios/907891_Fr4OCUa6ImNFvNh3_0055.wav	112000
/media/nas_mount/Ritwik/subtask1_finetuning/bengali_english_train/segmented_audios/462332_0tdhDtgHMZZj1VRb_0010.wav	96000
/media/nas_mount/Ritwik/subtask1_finetuning/bengali_english_train/segmented_audios/488419_31zaJvnscgV26rrJ_0117.wav	64000
/media/nas_mount/Ritwik/subtask1_finetuning/bengali_english_train/segmented_audios/904744_2khKfLNsFol8qVR2_0033.wav	80000
/media/nas_mount/Ritwik/subtask1_finetuning/bengali_english_train/segmented_audios/397367_24Ty38D87v4xon48_0084.wav	112000
/media/nas_mount/Ritwik/subtask1_finetuning/bengali_english_train/segmented_audios/953585_9QxZzMwkRuxp5Squ_0069.wav	48000
/media/nas_mount/Ritwik/subtask1_finetuning/bengali_english_train/segmented_audios/257409_IEVJv3ijKMbKQeT9_0008.wav	96000
/media/nas_mount/Ritwik/subtask1_finetuning/bengali_english_train/segmented_audios/478895_niiK0uocA1hZ2Mgr_0068.wav	112000
